Año;Mes;Código;Descripción;Rep.;Reg. I;Reg. II;Reg. III;Reg. IV;Reg. V;Reg. VI;Reg. VII;Reg. VIII
2024;Julio;1111203;Platos preparados;100.53;101.57;100.02;99.16;101.36;99.12;101.66;100.05;100.02
2024;Julio;1111204;Panes tipo sándwich;103.89;102.59;101.96;103.96;104.19;104.70;104.10;101.41;105.93
2024;Julio;1111205;Alimentos a base de tortilla;103.38;105.63;103.63;102.03;109.29;105.89;104.14;101.24;100.15
2024;Julio;1111206;Otros tipos de alimentos regionales;105.19;102.03;103.67;104.32;109.09;101.95;109.17;105.47;100.00
2024;Julio;1111207;Pastelería, repostería y postres;101.39;97.65;99.60;101.12;104.74;100.78;103.52;102.56;100.33
2024;Julio;1111208;Bocadillos;101.88;101.36;102.63;101.58;102.04;102.94;101.47;102.16;100.93
2024;Julio;1111209;Bebidas no alcohólicas frías servidas en el lugar;101.31;100.00;100.00;100.00;100.00;101.28;100.03;108.56;100.11
2024;Julio;1111210;Bebidas no alcohólicas calientes servidas en el lugar;104.86;100.08;100.07;100.00;100.00;102.51;107.94;116.96;100.00
2024;Julio;1111211;Gasto en alimentos para celebraciones;100.12;100.00;100.00;100.74;100.00;100.00;100.00;100.00;100.00
2024;Julio;1120101;Alojamiento en hoteles;104.71;107.06;105.94;102.40;103.78;103.80;101.61;102.91;105.87
2024;Julio;12;SEGUROS Y SERVICIOS FINANCIEROS;100.76;100.64;100.33;100.46;100.53;100.49;100.63;101.97;102.15
2024;Julio;1211001;Seguro Funerario;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Julio;1212001;Seguro Médico;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Julio;1214101;Seguro de vehículos;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Julio;1221001;Servicios financieros de tarjetas de crédito;107.76;108.07;107.65;107.65;107.65;107.65;107.65;107.65;107.65
2024;Julio;1229901;Otros servicios financieros;101.36;101.36;0.00;0.00;101.36;101.36;0.00;0.00;101.36
2024;Julio;13;CUIDADO PERSONAL, PROTECCIÓN SOCIAL Y BIENES Y SERVICIOS VARIOS;100.20;99.93;99.84;100.40;100.34;99.19;100.03;100.22;101.79
2024;Julio;1311101;Maquinas para afeitar eléctricas y depiladoras eléctricas;103.13;100.20;100.00;100.00;100.00;100.07;103.01;100.40;111.90
2024;Julio;1312001;Cepillos de dientes;100.62;100.99;101.39;98.81;95.57;107.41;98.93;100.32;101.58
2024;Julio;1312002;Papel higiénico;99.50;100.70;98.29;100.54;97.78;95.07;100.15;98.30;105.22
2024;Julio;1312003;Jabón de baño en todas sus presentaciones;101.69;98.57;100.64;101.01;100.80;103.83;101.71;103.16;103.29
2024;Julio;1312004;Pasta de dientes y enjuagues bucales;99.88;98.38;99.55;104.29;99.96;98.59;98.62;93.60;105.29
2024;Julio;1312005;Shampoo y/o acondicionador;99.29;98.74;101.52;99.21;98.84;97.60;97.18;100.47;100.77
2024;Julio;1312006;Productos para protección femenina;100.32;98.36;101.62;97.61;97.20;100.51;98.58;104.36;104.65
2024;Julio;1312007;Pañales para bebes;98.27;96.21;97.66;96.10;104.00;95.66;98.31;99.79;99.28
2024;Julio;1312008;Toallas húmedas para bebés;100.62;97.48;100.00;103.58;102.00;100.70;98.80;94.57;107.46
2024;Julio;1312009;Hisopos;99.65;92.51;103.81;100.00;99.43;99.59;95.61;106.94;99.75
2024;Julio;1312010;Crema para el cuerpo y rostro;101.45;101.42;100.28;103.34;99.30;105.66;100.68;102.72;99.92
2024;Julio;1312011;Desodorante y/o antitranspirante;100.03;100.86;96.71;101.22;103.94;98.10;98.42;102.82;97.90
2024;Julio;1312012;Maquillaje;100.89;101.30;101.29;99.85;100.03;101.53;100.54;102.83;100.91
2024;Julio;1312013;Pestañas postizas;100.04;100.27;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Julio;1313101;Cortes de cabello para hombre;102.04;102.58;101.34;101.25;101.91;100.36;104.29;101.17;103.41
2024;Julio;1313102;Cortes de cabello para mujer;102.99;102.92;101.19;100.34;109.56;101.90;100.98;100.03;105.16
2024;Julio;1313103;Peinados y aplicación de tintes para el cabello;101.09;100.82;101.71;101.11;101.73;100.54;100.99;100.00;102.43
2024;Julio;1313104;Colocación de uñas acrílicas;100.49;102.06;100.00;100.00;100.00;100.00;100.02;101.97;100.00
2024;Julio;1313105;Servicio de depilación;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Julio;1313201;Servicio de manicura y pedicura;100.49;100.77;100.00;100.06;100.95;101.44;100.47;100.00;100.07
2024;Julio;1321101;Anillos;101.71;102.67;100.47;101.65;100.79;100.32;103.69;104.90;100.73
2024;Julio;1321102;Cadenas;101.26;99.76;100.00;100.00;100.00;103.51;100.00;107.72;100.00
2024;Julio;1321103;Aretes;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Julio;1321104;Relojes de pulsera;99.81;100.97;99.97;99.84;99.35;97.60;99.90;97.35;101.06
2024;Julio;1329101;Sombrillas y paraguas;100.06;100.00;100.00;100.00;100.00;100.36;100.14;100.00;100.00
2024;Julio;1329102;Ataúdes;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Julio;1329103;Compra, alquiler o préstamo de nicho;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Julio;1390901;Servicios legales y financieros;100.04;100.25;100.02;100.00;100.01;100.04;100.04;100.00;100.00
2024;Julio;1390902;Servicios funerarios;100.91;100.11;100.00;104.25;99.03;101.07;99.81;103.90;100.00
2024;Julio;1390903;Servicios de registro civil;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Julio;1390904;Pago de impuestos de circulación de vehículo;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Julio;1390905;Fiestas y celebraciones;100.17;100.00;100.00;100.00;100.00;100.38;100.98;100.00;100.00
2024;Agosto;0;REPÚBLICA;101.77;101.32;102.51;101.27;101.62;101.49;101.89;102.29;101.67
2024;Agosto;1;ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS;104.58;102.81;106.12;103.52;104.38;103.69;104.14;106.01;105.09
2024;Agosto;111101;Arroz;105.04;105.59;103.66;104.16;106.11;105.49;104.92;104.99;105.97
2024;Agosto;111102;Maíz;101.17;100.79;104.68;98.97;98.18;101.18;100.58;97.64;106.42
2024;Agosto;111201;Harina de trigo;98.88;97.02;101.69;98.15;99.21;95.07;94.43;105.51;105.32
2024;Agosto;111202;Harina de maíz;101.96;105.19;101.52;100.59;105.22;101.76;100.04;103.20;100.86
2024;Agosto;111203;Harina para atoles;99.28;99.55;100.02;98.05;99.83;99.25;100.94;98.62;95.93
2024;Agosto;111301;Pan;98.36;99.50;96.24;97.15;98.16;97.68;98.93;99.47;98.55
2024;Agosto;111302;Pan dulce;99.23;99.19;101.42;95.65;94.64;103.50;99.84;98.45;104.15
2024;Agosto;111303;Galletas;101.15;101.71;101.02;99.07;103.51;101.31;99.27;99.55;102.25
2024;Agosto;111304;Tortillas;99.07;97.96;100.82;100.81;97.68;95.91;98.81;101.26;97.42
2024;Agosto;111305;Productos de panadería/pastelería;100.86;102.31;102.69;99.96;97.72;104.47;105.43;101.59;100.19
2024;Agosto;111306;Otros productos de panadería;102.31;101.39;98.68;100.06;112.67;97.63;101.01;100.70;99.73
2024;Agosto;111401;Cereales de bolsa o caja;100.71;101.49;102.01;99.71;100.89;98.88;100.22;101.57;100.96
2024;Agosto;111402;Avena/mosh;104.93;102.85;102.45;102.74;107.04;104.87;102.98;108.48;106.11
2024;Agosto;111501;Espagueti;101.62;99.46;100.80;101.36;104.38;99.49;100.79;104.32;102.82
2024;Agosto;111502;Fideos en todas sus formas (Excepto macarrones y espagueti);99.61;99.49;98.90;100.44;96.90;98.48;100.29;100.75;101.48
2024;Agosto;111503;Chao mein;97.52;96.16;95.20;94.37;97.14;101.86;100.52;91.91;100.48
2024;Agosto;112101;Pollos, gallinas y gallos vivos;99.07;;100.00;98.66;98.70;92.58;99.66;100.00;99.93
2024;Agosto;112201;Carne fresca de res;100.55;97.80;100.10;99.49;104.06;100.38;100.46;101.72;100.51
2024;Agosto;112202;Carne fresca de cerdo;101.48;102.45;99.80;99.57;106.72;103.10;101.79;101.53;98.62
2024;Agosto;112203;Carne fresca de pollo;103.47;101.65;102.15;102.56;102.04;103.61;101.60;102.54;110.63
2024;Agosto;112401;Menudos de pollo;100.33;91.90;110.52;100.63;98.11;99.60;99.64;104.86;96.50
2024;Agosto;112402;Menudos de res;101.40;108.87;100.59;100.00;102.81;100.47;100.87;94.16;102.18
2024;Agosto;112501;Salchichas y productos similares de carne;100.28;98.26;101.81;100.75;98.99;101.18;99.21;102.73;99.76
2024;Agosto;112502;Jamón (pollo, res, cerdo, mixto, etc);104.82;104.54;107.21;103.39;111.50;102.72;102.24;97.90;113.72
2024;Agosto;112503;Longanizas y chorizos (de todo tipo);102.31;101.89;104.09;95.99;103.05;106.87;101.94;97.39;102.14
2024;Agosto;112504;Medallones y milanesas de pollo;98.11;100.75;88.17;99.93;100.02;97.73;96.95;106.08;94.12
2024;Agosto;112505;Tortas de carne (pollo, res y cerdo);100.53;101.57;100.46;98.47;101.58;99.70;98.12;98.83;102.44
2024;Agosto;112506;Carne de cerdo marinada;104.85;100.00;96.84;106.86;121.27;105.39;95.63;98.78;99.49
2024;Agosto;113101;Pescado entero, fresco, refrigerado o congelado;102.18;101.40;107.51;101.95;105.49;99.75;103.23;102.91;98.43
2024;Agosto;113201;Pescado seco;99.93;100.00;96.68;77.85;92.80;94.36;97.67;115.23;99.75
2024;Agosto;113301;Sardinas enlatadas;98.77;99.80;97.09;101.63;99.96;100.81;100.85;94.55;97.42
2024;Agosto;113401;Camarones frescos, refrigerados o congelados;94.95;96.48;100.91;95.09;106.76;86.69;94.03;92.77;96.36
2024;Agosto;114101;Leche líquida entera;100.68;100.75;97.35;103.23;102.27;97.51;101.83;99.92;95.24
2024;Agosto;114201;Leche liquida baja en grasas;100.81;98.48;100.89;95.93;114.21;104.31;105.72;96.99;93.43
2024;Agosto;114301;Leche en polvo;100.35;100.94;102.38;100.34;101.83;100.02;100.94;104.79;94.25
2024;Agosto;114302;Crema de leche;100.29;100.78;100.15;104.32;101.08;99.34;100.03;103.22;93.50
2024;Agosto;114501;Queso fresco;103.51;101.30;103.35;107.11;103.64;103.29;102.37;99.49;104.81
2024;Agosto;114502;Queso crema;101.16;100.05;98.50;104.51;101.25;101.91;103.33;100.57;98.96
2024;Agosto;114503;Queso mozzarella;100.47;99.31;99.97;97.00;109.20;99.39;103.62;100.54;100.08
2024;Agosto;114504;Queso seco;101.85;101.62;101.54;103.42;100.28;104.68;101.56;99.81;101.70
2024;Agosto;114601;Yogur industrializado;100.70;104.28;97.04;95.67;104.93;101.42;100.91;96.41;101.36
2024;Agosto;114701;Bebidas lácteas en base a leche liquida;99.26;100.13;101.93;100.50;93.88;102.20;103.11;100.24;99.04
2024;Agosto;114801;Huevos de gallina;94.71;98.89;92.46;94.43;98.17;96.74;91.25;94.36;92.18
2024;Agosto;115101;Aceite de origen vegetal;101.65;101.94;103.17;101.93;99.72;102.95;102.91;98.90;101.29
2024;Agosto;115301;Margarina vegetal regular;101.70;100.84;105.36;99.56;104.29;100.48;100.67;101.23;102.74
2024;Agosto;116101;Aguacates frescos;142.03;128.29;177.30;122.26;126.21;166.29;154.69;146.24;137.22
2024;Agosto;116102;Bananos frescos;114.92;117.08;130.23;100.31;121.76;121.00;115.03;100.00;124.54
2024;Agosto;116103;Plátanos frescos;100.54;90.89;103.04;103.60;98.73;95.83;98.43;120.31;96.30
2024;Agosto;116104;Mangos;92.65;82.18;68.66;93.29;84.90;88.41;94.64;115.42;101.52
2024;Agosto;116105;Papayas frescas;113.31;120.26;119.58;107.79;114.47;105.82;120.41;105.03;101.95
2024;Agosto;116106;Piñas frescas;116.13;108.67;116.26;101.81;134.83;113.08;116.86;123.79;105.76
2024;Agosto;116201;Limones frescos;102.35;110.21;77.81;112.51;119.99;79.53;109.61;101.32;102.78
2024;Agosto;116202;Naranjas frescas;125.83;128.16;144.25;114.78;118.23;115.16;117.93;122.94;141.03
2024;Agosto;116301;Manzanas frescas;99.58;96.59;98.21;92.75;98.92;95.89;102.42;101.33;107.37
2024;Agosto;116302;Duraznos;93.68;100.77;100.00;100.00;106.96;101.09;95.69;74.77;87.49
2024;Agosto;116401;Fresas frescas;105.56;108.72;103.19;109.51;104.02;109.73;100.72;102.94;107.51
2024;Agosto;116501;Uvas frescas;102.57;97.75;94.36;113.11;96.17;111.65;104.11;100.69;104.57
2024;Agosto;116502;Melones frescos;110.35;110.97;112.99;98.77;102.91;115.42;118.52;111.84;105.31
2024;Agosto;116503;Sandías frescas;106.26;107.37;103.62;101.68;111.88;106.03;104.79;118.35;92.79
2024;Agosto;117101;Repollo, fresco o refrigerado;145.65;137.51;145.10;167.55;127.31;122.49;139.00;159.34;143.71
2024;Agosto;117102;Coliflor;116.13;99.36;127.43;112.21;128.01;104.17;107.64;124.99;116.30
2024;Agosto;117103;Brócoli;128.12;106.34;184.55;123.08;116.17;110.94;116.02;124.16;125.24
2024;Agosto;117104;Lechuga;126.20;125.98;147.22;112.50;123.91;113.63;128.66;135.37;140.96
2024;Agosto;117105;Apio;100.21;110.60;115.66;91.85;98.80;90.14;93.68;113.65;100.50
2024;Agosto;117106;Hierbas aromáticas para cocinar;120.22;120.99;118.35;127.70;110.02;115.86;124.92;119.87;126.31
2024;Agosto;117107;Pacaya;127.92;127.26;128.62;131.48;128.29;121.55;143.75;120.29;116.79
2024;Agosto;117108;Hierbas naturales para caldo;109.25;108.20;112.87;135.64;111.54;101.71;100.04;101.57;119.37
2024;Agosto;117109;Chipilín;98.52;101.00;88.01;91.95;102.98;100.41;102.65;95.17;105.54
2024;Agosto;117201;Chile pimiento fresco;141.89;126.94;175.29;118.99;147.87;140.65;145.91;135.05;151.61
2024;Agosto;117202;Pepinos frescos;106.61;98.38;136.17;109.19;99.45;92.38;107.23;125.46;93.46
2024;Agosto;117203;Tomate fresco;140.22;124.45;163.38;135.36;136.04;135.47;136.68;133.68;146.41
2024;Agosto;117204;Güisquil;162.32;160.65;199.34;131.22;162.68;153.52;153.74;168.72;146.51
2024;Agosto;117205;Güicoy;130.65;148.84;138.25;117.82;133.20;129.97;117.89;130.64;123.35
2024;Agosto;117301;Ejotes, frescos o refrigerados;120.36;110.93;123.06;112.47;133.17;124.39;118.00;109.35;140.90
2024;Agosto;117401;Zanahorias;151.12;130.73;182.99;145.81;142.15;150.85;148.52;155.26;139.06
2024;Agosto;117402;Rábanos;114.86;115.21;131.70;109.91;107.94;121.55;112.11;131.73;92.11
2024;Agosto;117403;Cebollas;93.77;99.51;75.56;100.58;104.08;107.28;89.86;84.74;104.17
2024;Agosto;117404;Maíz verde (elote);112.10;99.25;122.67;93.04;86.04;108.48;112.07;120.26;130.32
2024;Agosto;117405;Verduras frescas o refrigeradas limpias y cortadas;115.58;113.04;104.64;120.58;124.59;105.65;123.17;137.35;100.93
2024;Agosto;117501;Papas;152.77;144.90;154.03;152.32;129.74;139.02;157.65;173.66;154.08
2024;Agosto;117601;Frijoles negros, secos;106.90;101.99;105.60;108.03;114.35;108.08;100.96;106.02;108.71
2024;Agosto;117602;Frijoles colorados, secos;102.28;103.87;113.44;101.73;100.94;101.08;101.08;105.39;99.46
2024;Agosto;117603;Otros frijoles, secos (piloy, pinto, blanco, etc);104.87;105.12;112.08;99.54;106.04;100.33;101.97;98.28;96.59
2024;Agosto;117901;Frijoles procesados y envasados;105.28;105.42;109.48;104.14;102.50;103.20;104.77;104.93;107.17
2024;Agosto;118101;Azúcar de caña;101.29;98.94;102.95;100.29;102.21;101.00;100.22;100.71;100.80
2024;Agosto;118301;Miel;99.57;102.06;100.00;89.99;104.97;99.50;100.39;100.44;99.85
2024;Agosto;118501;Pastilla de chocolate para hervir;103.51;102.48;102.76;99.58;100.17;111.58;105.34;105.06;103.40
2024;Agosto;118601;Helado industrializado (base a leche, hielo, fruta, etc);101.87;103.27;100.00;100.68;106.11;101.38;100.97;99.97;100.25
2024;Agosto;118901;Otra confitería de azúcar y postres NEC (No contiene cacao);100.81;99.45;100.75;100.19;100.68;103.03;99.94;100.98;100.26
2024;Agosto;119101;Sopas instantáneas;100.52;100.06;100.20;98.56;102.04;101.80;99.81;100.74;100.81
2024;Agosto;119201;Alimentos para bebé;103.57;104.83;104.14;103.96;100.03;104.55;105.88;104.66;102.49
2024;Agosto;119301;Sal;101.79;100.13;100.77;102.54;100.41;106.47;100.89;99.95;106.71
2024;Agosto;119302;Consomé;100.79;101.70;100.97;99.92;100.56;101.08;100.26;101.32;100.98
2024;Agosto;119303;Sazonadores y ablandadores;99.46;98.80;99.68;97.53;102.63;99.48;99.05;94.13;100.26
2024;Agosto;119304;Salsa de tomate;101.76;101.09;101.94;102.20;101.67;101.73;101.98;101.11;102.00
2024;Agosto;119305;Salsa tipo Kétchup;103.00;102.84;104.53;106.18;103.15;103.98;102.74;100.81;101.41
2024;Agosto;119306;Mayonesa;99.37;94.81;97.38;100.11;100.78;100.05;99.63;103.97;100.53
2024;Agosto;119401;Chiles secos enteros y molidos;112.81;102.17;113.58;111.33;113.34;110.50;113.85;114.03;113.34
2024;Agosto;119901;Bases para sopas;101.30;99.09;100.98;102.48;104.56;101.63;102.21;97.07;103.93
2024;Agosto;119902;Suplementos nutricionales;99.79;101.16;99.36;98.62;100.46;102.22;99.29;99.10;101.57
2024;Agosto;119903;Snacks (excluye papalinas, plataninas, yucas, malangas, etc);100.44;103.39;100.41;99.65;100.19;101.69;100.71;97.91;101.03
2024;Agosto;119904;Hojas para tamales;99.77;96.93;100.00;102.40;89.18;102.73;104.85;94.81;100.20
2024;Agosto;121001;Jugos de frutas líquidos;103.10;104.14;101.10;104.64;103.18;101.37;101.82;104.18;103.71
2024;Agosto;121002;Jugos de frutas en polvo;101.62;98.97;102.72;100.68;104.45;99.56;104.12;101.66;102.77
2024;Agosto;122001;Café molido;101.08;101.69;101.76;101.51;98.59;97.80;100.81;98.72;106.55
2024;Agosto;122002;Café instantáneo;101.49;97.99;106.63;101.24;101.24;103.20;103.11;101.37;99.45
2024;Agosto;123001;Té de frutas y medicinales;102.80;101.80;105.87;104.04;104.99;95.74;107.82;106.34;97.02
2024;Agosto;125001;Agua purificada;103.32;101.74;102.68;102.47;107.89;100.56;107.06;102.74;102.77
2024;Agosto;126001;Gaseosas;101.94;101.48;100.50;101.71;103.65;103.30;101.57;99.10;102.88
2024;Agosto;129001;Bebidas hidratantes y energizantes;105.31;112.34;108.81;103.42;101.85;105.42;105.03;107.57;104.35
2024;Agosto;130001;Servicio de molienda de maíz;100.51;101.71;99.93;100.00;110.46;98.26;98.32;95.42;102.31
2024;Agosto;2;BEBIDAS ALCOHÓLICAS, TABACO Y NARCÓTICOS;99.38;100.38;101.14;100.70;101.73;99.76;98.73;97.06;98.47
2024;Agosto;211001;Aguardiente;101.42;102.78;109.43;106.37;100.62;100.13;102.11;100.89;97.28
2024;Agosto;211002;Whisky;96.05;97.55;;92.70;106.21;;;89.97;
2024;Agosto;213001;Cerveza (todo tipo);99.23;99.61;99.85;99.73;102.15;101.09;97.40;96.38;99.90
2024;Agosto;230101;Cigarros;100.31;103.61;104.85;105.66;98.61;96.51;102.61;101.49;95.91
2024;Agosto;3;ROPA Y CALZADO;100.57;100.58;100.11;101.04;100.97;100.65;100.59;100.68;100.39
2024;Agosto;311001;Tela para ropa uso diario;100.32;97.15;100.04;97.02;100.51;99.83;101.20;100.00;103.71
2024;Agosto;312101;Chumpas para hombres (mayores de 12 años);99.85;100.16;100.00;100.15;100.00;101.97;102.59;97.57;100.00
2024;Agosto;312102;Suéteres de algodón para hombres (mayores de 12 años);101.33;100.00;100.00;100.00;100.00;100.00;100.00;104.26;100.00
2024;Agosto;312103;Camisas con botones para hombres (mayores de 12 años);100.44;98.48;100.08;103.17;102.49;101.08;98.95;97.04;101.18
2024;Agosto;312104;Camisas tipo Polo para hombres (mayores de 12 años);100.01;100.51;100.09;99.28;98.28;100.60;99.39;100.00;101.58
2024;Agosto;312105;Playeras para hombres (mayores de 12 años);102.31;103.43;100.50;101.63;100.65;101.93;101.81;105.14;103.53
2024;Agosto;312106;Pantalones de vestir para hombres (mayores de 12 años);99.52;99.04;100.00;100.00;100.00;97.67;100.00;99.13;100.00
2024;Agosto;312107;Pantalones de lona para hombres (mayores de 12 años);100.94;101.46;100.12;101.52;103.25;99.42;99.72;102.43;100.05
2024;Agosto;312108;Pantalones largos deportivo para hombres (mayores a 12 años);98.16;98.66;100.00;100.00;100.00;100.00;91.55;99.06;100.00
2024;Agosto;312109;Pantalonetas deportivas para hombres (mayores de 12 años);100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Agosto;312110;Trajes formales (incluye los trajes formales tradicionales)para hombres (mayores de 12 años);101.75;101.49;101.86;100.97;99.00;101.35;103.37;102.29;99.00
2024;Agosto;312111;Calzoncillos para hombres (mayores de 12 años);101.56;99.32;100.01;102.87;101.50;101.32;100.79;107.74;100.03
2024;Agosto;312112;Calcetines para hombres (mayores de 12 años);101.34;100.46;100.47;98.70;98.28;103.93;101.86;102.91;104.58
2024;Agosto;312201;Chumpas y chaquetas para niños (mayores de 2 y menores de 12 años);99.85;100.26;100.00;100.00;100.00;100.00;100.00;99.34;100.00
2024;Agosto;312202;Camisas de vestir para niños (mayores de 2 y menores de 12 años);101.16;100.27;101.78;100.42;106.82;99.83;99.29;100.05;100.02
2024;Agosto;312203;Playeras para niños (mayores de 2 y menores de 12 años);99.90;99.88;100.16;100.70;101.52;99.58;97.27;99.87;100.64
